Mon May  3 17:11:59 2021    C:\Users\piyus\AppData\Local\Programs\Python\Python38\output.prof

         193221 function calls (189531 primitive calls) in 0.593 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2165(fill_value)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2178(internal_values)
        5    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2182(array_values)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2185(iget)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2240(_maybe_coerce_values)
        7    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2515(_maybe_coerce_values)
       22    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2672(get_block_type)
       14    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\blocks.py:2721(make_block)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:126(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:150(from_blocks)
       13    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:157(blknos)
       13    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:173(blklocs)
       30    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:208(<genexpr>)
       10    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:206(shape)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:210(ndim)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:214(set_axis)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:232(_rebuild_blknos_and_blklocs)
        7    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:253(items)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:303(__len__)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:320(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:318(_verify_integrity)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:681(is_consolidated)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:690(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:689(_consolidate_check)
       19    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:975(consolidate)
        5    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:991(_consolidate_inplace)
       11    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:998(iget)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1085(value_getitem)
        1    0.000    0.000    0.004    0.004 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1057(iset)
        1    0.000    0.000    0.001    0.001 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1176(insert)
        2    0.000    0.000    0.040    0.020 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1311(<listcomp>)
        2    0.000    0.000    0.040    0.020 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1260(reindex_indexer)
        2    0.002    0.001    0.049    0.024 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1454(take)
       21    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1545(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1577(from_array)
       99    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1588(_block)
       59    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1615(dtype)
       40    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1626(internal_values)
       16    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1634(is_consolidated)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1695(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1699(<listcomp>)
        1    0.000    0.000    0.001    0.001 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1690(create_block_manager_from_arrays)
        1    0.000    0.000    0.001    0.001 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1733(_form_blocks)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1829(_simple_blockify)
        7    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1847(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1844(_multi_blockify)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1863(_asarray_compat)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1869(_shape_compat)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1860(_stack_arrays)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\managers.py:1951(_fast_count_smallints)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\util\numba_.py:15(maybe_use_numba)
        8    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.002    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:82(concat)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:337(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:390(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:306(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:469(get_result)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:529(_get_result_dim)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:537(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:535(_get_new_axes)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:542(_get_comb_axis)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\reshape\concat.py:552(_get_concat_axis)
        1    0.000    0.000    0.001    0.001 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\construction.py:62(arrays_to_mgr)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\construction.py:278(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\construction.py:281(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\construction.py:284(<listcomp>)
        1    0.000    0.000    0.002    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\construction.py:241(init_dict)
        1    0.000    0.000    0.001    0.001 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\construction.py:333(_homogenize)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\internals\construction.py:745(sanitize_index)
    22/21    0.000    0.000    0.003    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:238(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:372(_init_dict)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:422(_constructor)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:426(_constructor_expanddim)
       22    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:439(_set_axis)
       59    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:473(dtype)
       39    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:488(name)
       30    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:538(name)
       40    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:585(_values)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:641(__len__)
        8    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\series.py:4337(reindex)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\tools\datetimes.py:87(should_cache)
        1    0.000    0.000    0.001    0.001 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\tools\datetimes.py:143(_maybe_cache)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\tools\datetimes.py:183(_box_as_indexlike)
        1    0.000    0.000    0.230    0.230 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\tools\datetimes.py:267(_convert_listlike_datetimes)
        1    0.000    0.000    0.232    0.232 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\tools\datetimes.py:609(to_datetime)
       16    0.000    0.000    0.002    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:478(group_selection_context)
       16    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:518(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:674(_selected_obj)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:686(_reset_group_selection)
        8    0.000    0.000    0.002    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:699(_set_group_selection)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:746(__getattr__)
        8    0.000    0.000    0.037    0.005 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:1011(_agg_general)
        8    0.001    0.000    0.035    0.004 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:1047(_cython_agg_general)
        8    0.000    0.000    0.037    0.005 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:1680(first)
        8    0.000    0.000    0.002    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:2840(_reindex_output)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\groupby\groupby.py:3041(get_groupby)
